audio_file,speaker_id,speaker_name,speaker_gender,chapter_id,chapter_title,book_id,book_title,utterance_id,chapter_duration_minutes,duration_seconds,duration_minutes,duration_source,duration_diff_percent,transcript_word_count,transcript_word_count_actual,speaking_rate_words_per_sec,file_size_bytes,subset,transcript_sample,transcript_full
2086-149220-0009.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0009,7.08,10.6,0.177,mutagen_accurate,37.5,27,27,2.55,163990,dev-clean,THESE FEATHERED PEOPLE HAD EXISTED TOO LONG IN THEIR DISTINCT VARIETY A FACT OF WHICH THE PRESENT RE,THESE FEATHERED PEOPLE HAD EXISTED TOO LONG IN THEIR DISTINCT VARIETY A FACT OF WHICH THE PRESENT REPRESENTATIVES JUDGING BY THEIR LUGUBRIOUS DEPORTMENT SEEMED TO BE AWARE
2086-149220-0010.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0010,7.08,13.95,0.232,mutagen_accurate,19.1,41,41,2.94,221137,dev-clean,THEY KEPT THEMSELVES ALIVE UNQUESTIONABLY AND LAID NOW AND THEN AN EGG AND HATCHED A CHICKEN NOT FOR,THEY KEPT THEMSELVES ALIVE UNQUESTIONABLY AND LAID NOW AND THEN AN EGG AND HATCHED A CHICKEN NOT FOR ANY PLEASURE OF THEIR OWN BUT THAT THE WORLD MIGHT NOT ABSOLUTELY LOSE WHAT HAD ONCE BEEN SO ADMIRABLE A BREED OF FOWLS
2086-149220-0011.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0011,7.08,19.43,0.324,mutagen_accurate,30.8,52,52,2.68,310748,dev-clean,THE DISTINGUISHING MARK OF THE HENS WAS A CREST OF LAMENTABLY SCANTY GROWTH IN THESE LATTER DAYS BUT,THE DISTINGUISHING MARK OF THE HENS WAS A CREST OF LAMENTABLY SCANTY GROWTH IN THESE LATTER DAYS BUT SO ODDLY AND WICKEDLY ANALOGOUS TO HEPZIBAH'S TURBAN THAT PHOEBE TO THE POIGNANT DISTRESS OF HER CONSCIENCE BUT INEVITABLY WAS LED TO FANCY A GENERAL RESEMBLANCE BETWIXT THESE FORLORN BIPEDS AND HER RESPECTABLE RELATIVE
2086-149220-0012.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0012,7.08,14.99,0.25,mutagen_accurate,9.3,48,48,3.2,244949,dev-clean,THE CHICKEN CREPT THROUGH THE PALES OF THE COOP AND RAN WITH SOME SHOW OF LIVELINESS TO HER FEET WHI,THE CHICKEN CREPT THROUGH THE PALES OF THE COOP AND RAN WITH SOME SHOW OF LIVELINESS TO HER FEET WHILE CHANTICLEER AND THE LADIES OF HIS HOUSEHOLD REGARDED HER WITH QUEER SIDELONG GLANCES AND THEN CROAKED ONE TO ANOTHER AS IF COMMUNICATING THEIR SAGE OPINIONS OF HER CHARACTER
2086-149220-0013.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0013,7.08,17.57,0.293,mutagen_accurate,17.1,55,55,3.13,275658,dev-clean,SO WISE AS WELL AS ANTIQUE WAS THEIR ASPECT AS TO GIVE COLOR TO THE IDEA NOT MERELY THAT THEY WERE T,SO WISE AS WELL AS ANTIQUE WAS THEIR ASPECT AS TO GIVE COLOR TO THE IDEA NOT MERELY THAT THEY WERE THE DESCENDANTS OF A TIME HONORED RACE BUT THAT THEY HAD EXISTED IN THEIR INDIVIDUAL CAPACITY EVER SINCE THE HOUSE OF THE SEVEN GABLES WAS FOUNDED AND WERE SOMEHOW MIXED UP WITH ITS DESTINY
2086-149220-0014.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0014,7.08,9.58,0.16,mutagen_accurate,1.6,33,33,3.44,151266,dev-clean,HE HELD A HOE IN HIS HAND AND WHILE PHOEBE WAS GONE IN QUEST OF THE CRUMBS HAD BEGUN TO BUSY HIMSELF,HE HELD A HOE IN HIS HAND AND WHILE PHOEBE WAS GONE IN QUEST OF THE CRUMBS HAD BEGUN TO BUSY HIMSELF WITH DRAWING UP FRESH EARTH ABOUT THE ROOTS OF THE TOMATOES
2086-149220-0015.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0015,7.08,8.19,0.136,mutagen_accurate,24.7,23,23,2.81,128903,dev-clean,THEY HAVE KNOWN ME MUCH LONGER BUT NEVER HONOR ME WITH ANY FAMILIARITY THOUGH HARDLY A DAY PASSES WI,THEY HAVE KNOWN ME MUCH LONGER BUT NEVER HONOR ME WITH ANY FAMILIARITY THOUGH HARDLY A DAY PASSES WITHOUT MY BRINGING THEM FOOD
2086-149220-0016.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0016,7.08,7.52,0.125,mutagen_accurate,5.3,25,25,3.32,123840,dev-clean,MISS HEPZIBAH I SUPPOSE WILL INTERWEAVE THE FACT WITH HER OTHER TRADITIONS AND SET IT DOWN THAT THE ,MISS HEPZIBAH I SUPPOSE WILL INTERWEAVE THE FACT WITH HER OTHER TRADITIONS AND SET IT DOWN THAT THE FOWLS KNOW YOU TO BE A PYNCHEON
2086-149220-0017.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0017,7.08,8.7,0.145,mutagen_accurate,21.8,25,25,2.87,141774,dev-clean,AH BUT THESE HENS ANSWERED THE YOUNG MAN THESE HENS OF ARISTOCRATIC LINEAGE WOULD SCORN TO UNDERSTAN,AH BUT THESE HENS ANSWERED THE YOUNG MAN THESE HENS OF ARISTOCRATIC LINEAGE WOULD SCORN TO UNDERSTAND THE VULGAR LANGUAGE OF A BARN YARD FOWL
2086-149220-0018.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0018,7.08,6.83,0.114,mutagen_accurate,19.6,20,20,2.93,101835,dev-clean,I PREFER TO THINK AND SO WOULD MISS HEPZIBAH THAT THEY RECOGNIZE THE FAMILY TONE FOR YOU ARE A PYNCH,I PREFER TO THINK AND SO WOULD MISS HEPZIBAH THAT THEY RECOGNIZE THE FAMILY TONE FOR YOU ARE A PYNCHEON
2086-149220-0019.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0019,7.08,13.18,0.22,mutagen_accurate,9.8,42,42,3.19,203432,dev-clean,MY NAME IS PHOEBE PYNCHEON SAID THE GIRL WITH A MANNER OF SOME RESERVE FOR SHE WAS AWARE THAT HER NE,MY NAME IS PHOEBE PYNCHEON SAID THE GIRL WITH A MANNER OF SOME RESERVE FOR SHE WAS AWARE THAT HER NEW ACQUAINTANCE COULD BE NO OTHER THAN THE DAGUERREOTYPIST OF WHOSE LAWLESS PROPENSITIES THE OLD MAID HAD GIVEN HER A DISAGREEABLE IDEA
2086-149220-0020.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0020,7.08,2.93,0.049,mutagen_accurate,14.0,9,9,3.07,48696,dev-clean,I TURN UP THE EARTH BY WAY OF PASTIME,I TURN UP THE EARTH BY WAY OF PASTIME
2086-149220-0021.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0021,7.08,3.33,0.056,mutagen_accurate,2.9,12,12,3.6,57690,dev-clean,IT IS LIKE A BANDAGE OVER ONE'S EYES TO COME INTO IT,IT IS LIKE A BANDAGE OVER ONE'S EYES TO COME INTO IT
2086-149220-0022.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0022,7.08,9.27,0.154,mutagen_accurate,11.8,29,29,3.13,147774,dev-clean,IF YOU WOULD PERMIT ME SAID THE ARTIST LOOKING AT PHOEBE I SHOULD LIKE TO TRY WHETHER THE DAGUERREOT,IF YOU WOULD PERMIT ME SAID THE ARTIST LOOKING AT PHOEBE I SHOULD LIKE TO TRY WHETHER THE DAGUERREOTYPE CAN BRING OUT DISAGREEABLE TRAITS ON A PERFECTLY AMIABLE FACE
2086-149220-0023.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0023,7.08,7.37,0.123,mutagen_accurate,29.1,20,20,2.71,117091,dev-clean,MOST OF MY LIKENESSES DO LOOK UNAMIABLE BUT THE VERY SUFFICIENT REASON I FANCY IS BECAUSE THE ORIGIN,MOST OF MY LIKENESSES DO LOOK UNAMIABLE BUT THE VERY SUFFICIENT REASON I FANCY IS BECAUSE THE ORIGINALS ARE SO
2086-149220-0024.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0024,7.08,3.81,0.064,mutagen_accurate,21.3,11,11,2.89,63635,dev-clean,THERE IS A WONDERFUL INSIGHT IN HEAVEN'S BROAD AND SIMPLE SUNSHINE,THERE IS A WONDERFUL INSIGHT IN HEAVEN'S BROAD AND SIMPLE SUNSHINE
2086-149220-0025.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0025,7.08,10.26,0.171,mutagen_accurate,8.8,33,33,3.22,159707,dev-clean,WHILE WE GIVE IT CREDIT ONLY FOR DEPICTING THE MEREST SURFACE IT ACTUALLY BRINGS OUT THE SECRET CHAR,WHILE WE GIVE IT CREDIT ONLY FOR DEPICTING THE MEREST SURFACE IT ACTUALLY BRINGS OUT THE SECRET CHARACTER WITH A TRUTH THAT NO PAINTER WOULD EVER VENTURE UPON EVEN COULD HE DETECT IT
2086-149220-0026.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0026,7.08,4.81,0.08,mutagen_accurate,53.2,11,11,2.29,79427,dev-clean,YET THE ORIGINAL WEARS TO COMMON EYES A VERY DIFFERENT EXPRESSION,YET THE ORIGINAL WEARS TO COMMON EYES A VERY DIFFERENT EXPRESSION
2086-149220-0027.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0027,7.08,4.25,0.071,mutagen_accurate,65.4,9,9,2.12,68396,dev-clean,HE EXHIBITED A DAGUERREOTYPE MINIATURE IN A MOROCCO CASE,HE EXHIBITED A DAGUERREOTYPE MINIATURE IN A MOROCCO CASE
2086-149220-0028.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0028,7.08,2.85,0.048,mutagen_accurate,10.9,9,9,3.16,46453,dev-clean,PHOEBE MERELY GLANCED AT IT AND GAVE IT BACK,PHOEBE MERELY GLANCED AT IT AND GAVE IT BACK
2086-149220-0029.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0029,7.08,5.58,0.093,mutagen_accurate,8.6,18,18,3.23,92458,dev-clean,I CAN ASSURE YOU THAT THIS IS A MODERN FACE AND ONE WHICH YOU WILL VERY PROBABLY MEET,I CAN ASSURE YOU THAT THIS IS A MODERN FACE AND ONE WHICH YOU WILL VERY PROBABLY MEET
2086-149220-0030.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0030,7.08,8.1,0.135,mutagen_accurate,9.0,26,26,3.21,130083,dev-clean,THE SUN AS YOU SEE TELLS QUITE ANOTHER STORY AND WILL NOT BE COAXED OUT OF IT AFTER HALF A DOZEN PAT,THE SUN AS YOU SEE TELLS QUITE ANOTHER STORY AND WILL NOT BE COAXED OUT OF IT AFTER HALF A DOZEN PATIENT ATTEMPTS ON MY PART
2086-149220-0031.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0031,7.08,8.58,0.143,mutagen_accurate,66.9,18,18,2.1,127846,dev-clean,HERE WE HAVE THE MAN SLY SUBTLE HARD IMPERIOUS AND WITHAL COLD AS ICE LOOK AT THAT EYE,HERE WE HAVE THE MAN SLY SUBTLE HARD IMPERIOUS AND WITHAL COLD AS ICE LOOK AT THAT EYE
2086-149220-0032.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0032,7.08,3.76,0.063,mutagen_accurate,1.3,13,13,3.46,64851,dev-clean,AND YET IF YOU COULD ONLY SEE THE BENIGN SMILE OF THE ORIGINAL,AND YET IF YOU COULD ONLY SEE THE BENIGN SMILE OF THE ORIGINAL
2086-149220-0033.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0033,7.08,7.43,0.124,mutagen_accurate,13.1,23,23,3.1,118276,dev-clean,WELL I DON'T WISH TO SEE IT ANY MORE OBSERVED PHOEBE TURNING AWAY HER EYES IT IS CERTAINLY VERY LIKE,WELL I DON'T WISH TO SEE IT ANY MORE OBSERVED PHOEBE TURNING AWAY HER EYES IT IS CERTAINLY VERY LIKE THE OLD PORTRAIT
2086-149220-0034.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0034,7.08,5.91,0.099,mutagen_accurate,6.0,22,22,3.72,97505,dev-clean,IF THE ORIGINAL IS STILL IN THE WORLD I THINK HE MIGHT DEFY THE SUN TO MAKE HIM LOOK STERN AND HARD,IF THE ORIGINAL IS STILL IN THE WORLD I THINK HE MIGHT DEFY THE SUN TO MAKE HIM LOOK STERN AND HARD
2086-149220-0035.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0035,7.08,10.55,0.176,mutagen_accurate,23.1,30,30,2.84,168518,dev-clean,IS THERE NOTHING WILD IN THE EYE CONTINUED HOLGRAVE SO EARNESTLY THAT IT EMBARRASSED PHOEBE AS DID A,IS THERE NOTHING WILD IN THE EYE CONTINUED HOLGRAVE SO EARNESTLY THAT IT EMBARRASSED PHOEBE AS DID ALSO THE QUIET FREEDOM WITH WHICH HE PRESUMED ON THEIR SO RECENT ACQUAINTANCE
2086-149220-0036.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0036,7.08,6.32,0.105,mutagen_accurate,10.7,20,20,3.16,103375,dev-clean,IT IS NONSENSE SAID PHOEBE A LITTLE IMPATIENTLY FOR US TO TALK ABOUT A PICTURE WHICH YOU HAVE NEVER ,IT IS NONSENSE SAID PHOEBE A LITTLE IMPATIENTLY FOR US TO TALK ABOUT A PICTURE WHICH YOU HAVE NEVER SEEN
2086-149220-0037.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0037,7.08,4.83,0.081,mutagen_accurate,6.0,18,18,3.73,83922,dev-clean,SINCE YOU ARE A FRIEND OF MY COUSIN HEPZIBAH'S YOU SHOULD ASK HER TO SHOW YOU THE PICTURE,SINCE YOU ARE A FRIEND OF MY COUSIN HEPZIBAH'S YOU SHOULD ASK HER TO SHOW YOU THE PICTURE
2086-149220-0038.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0038,7.08,4.35,0.072,mutagen_accurate,38.5,11,11,2.53,69537,dev-clean,SO WE WILL BE FELLOW LABORERS SOMEWHAT ON THE COMMUNITY SYSTEM,SO WE WILL BE FELLOW LABORERS SOMEWHAT ON THE COMMUNITY SYSTEM
2086-149220-0039.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0039,7.08,2.48,0.041,mutagen_accurate,24.0,6,6,2.42,39758,dev-clean,SHE DID NOT ALTOGETHER LIKE HIM,SHE DID NOT ALTOGETHER LIKE HIM
2086-149220-0040.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0040,7.08,6.7,0.112,mutagen_accurate,46.6,16,16,2.39,105617,dev-clean,OH REJOINED THE DAGUERREOTYPIST BECAUSE LIKE AN OLD LADY'S CUP OF TEA IT IS WATER BEWITCHED,OH REJOINED THE DAGUERREOTYPIST BECAUSE LIKE AN OLD LADY'S CUP OF TEA IT IS WATER BEWITCHED
2086-149220-0041.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0041,7.08,14.8,0.247,mutagen_accurate,15.1,45,45,3.04,226820,dev-clean,SHE WAS INDISTINCTLY AWARE HOWEVER THAT THE GAUNT FIGURE OF THE OLD GENTLEWOMAN WAS SITTING IN ONE O,SHE WAS INDISTINCTLY AWARE HOWEVER THAT THE GAUNT FIGURE OF THE OLD GENTLEWOMAN WAS SITTING IN ONE OF THE STRAIGHT BACKED CHAIRS A LITTLE WITHDRAWN FROM THE WINDOW THE FAINT GLEAM OF WHICH SHOWED THE BLANCHED PALENESS OF HER CHEEK TURNED SIDEWAYS TOWARDS A CORNER
2086-149220-0042.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0042,7.08,2.84,0.047,mutagen_accurate,17.2,12,12,4.23,50885,dev-clean,BUT PUT IT ON THE TABLE IN THE CORNER OF THE PASSAGE,BUT PUT IT ON THE TABLE IN THE CORNER OF THE PASSAGE
2086-149220-0043.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0043,7.08,2.77,0.046,mutagen_accurate,38.5,7,7,2.53,44836,dev-clean,WHAT AN INSTRUMENT IS THE HUMAN VOICE,WHAT AN INSTRUMENT IS THE HUMAN VOICE
2086-149220-0044.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0044,7.08,3.95,0.066,mutagen_accurate,38.1,10,10,2.53,66448,dev-clean,HOW WONDERFULLY RESPONSIVE TO EVERY EMOTION OF THE HUMAN SOUL,HOW WONDERFULLY RESPONSIVE TO EVERY EMOTION OF THE HUMAN SOUL
2086-149220-0045.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0045,7.08,4.54,0.076,mutagen_accurate,32.4,12,12,2.64,72060,dev-clean,FEWER WORDS THAN BEFORE BUT WITH THE SAME MYSTERIOUS MUSIC IN THEM,FEWER WORDS THAN BEFORE BUT WITH THE SAME MYSTERIOUS MUSIC IN THEM
2086-149220-0046.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0046,7.08,3.42,0.057,mutagen_accurate,0.3,12,12,3.51,59080,dev-clean,PRAY GO TO BED FOR I AM SURE YOU MUST NEED REST,PRAY GO TO BED FOR I AM SURE YOU MUST NEED REST
2086-149220-0047.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0047,7.08,3.92,0.065,mutagen_accurate,24.8,11,11,2.81,59475,dev-clean,I WILL SIT IN THE PARLOR AWHILE AND COLLECT MY THOUGHTS,I WILL SIT IN THE PARLOR AWHILE AND COLLECT MY THOUGHTS
2086-149220-0048.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0048,7.08,11.31,0.189,mutagen_accurate,32.0,30,30,2.65,166899,dev-clean,WHILE THUS DISMISSING HER THE MAIDEN LADY STEPT FORWARD KISSED PHOEBE AND PRESSED HER TO HER HEART W,WHILE THUS DISMISSING HER THE MAIDEN LADY STEPT FORWARD KISSED PHOEBE AND PRESSED HER TO HER HEART WHICH BEAT AGAINST THE GIRL'S BOSOM WITH A STRONG HIGH AND TUMULTUOUS SWELL
2086-149220-0049.flac,2086,Nicodemus,M,149220,Maule's Well,77,House of the Seven Gables,0049,7.08,11.61,0.193,mutagen_accurate,12.8,36,36,3.1,175518,dev-clean,AT SOME UNCERTAIN PERIOD IN THE DEPTHS OF NIGHT AND AS IT WERE THROUGH THE THIN VEIL OF A DREAM SHE ,AT SOME UNCERTAIN PERIOD IN THE DEPTHS OF NIGHT AND AS IT WERE THROUGH THE THIN VEIL OF A DREAM SHE WAS CONSCIOUS OF A FOOTSTEP MOUNTING THE STAIRS HEAVILY BUT NOT WITH FORCE AND DECISION
2428-83699-0000.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0000,3.73,13.3,0.222,mutagen_accurate,13.6,41,41,3.08,227664,dev-clean,I IMAGINE THERE WERE SEVERAL KINDS OF OLD FASHIONED CHRISTMASES BUT IT COULD HARDLY BE WORSE THAN A ,I IMAGINE THERE WERE SEVERAL KINDS OF OLD FASHIONED CHRISTMASES BUT IT COULD HARDLY BE WORSE THAN A CHOP IN MY CHAMBERS OR HORROR OF HORRORS AT THE CLUB OR MY COUSIN LUCY'S NOTION OF WHAT SHE CALLS THE FESTIVE SEASON
2428-83699-0001.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0001,3.73,2.07,0.034,mutagen_accurate,3.5,2,2,0.97,38661,dev-clean,FESTIVE YES,FESTIVE YES
2428-83699-0002.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0002,3.73,4.26,0.071,mutagen_accurate,6.5,14,14,3.29,77497,dev-clean,THE REPLY WAS WRITTEN IN A SPRAWLING FEMININE HAND IT WAS A LITTLE VAGUE,THE REPLY WAS WRITTEN IN A SPRAWLING FEMININE HAND IT WAS A LITTLE VAGUE
2428-83699-0003.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0003,3.73,6.26,0.104,mutagen_accurate,8.7,24,24,3.83,110692,dev-clean,IT APPEARED THAT THE TERMS WOULD BE FIVE GUINEAS BUT THERE WAS NO MENTION OF THE LENGTH OF TIME WHIC,IT APPEARED THAT THE TERMS WOULD BE FIVE GUINEAS BUT THERE WAS NO MENTION OF THE LENGTH OF TIME WHICH THAT FEE WOULD COVER
2428-83699-0004.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0004,3.73,1.88,0.031,mutagen_accurate,6.0,7,7,3.72,39108,dev-clean,THE WHOLE THING WAS A TRIFLE ODD,THE WHOLE THING WAS A TRIFLE ODD
2428-83699-0005.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0005,3.73,9.09,0.151,mutagen_accurate,13.6,28,28,3.08,161802,dev-clean,THERE WAS NOTHING SAID ABOUT THE SORT OF ACCOMMODATION WHICH WOULD BE PROVIDED NOTHING ABOUT THE KIN,THERE WAS NOTHING SAID ABOUT THE SORT OF ACCOMMODATION WHICH WOULD BE PROVIDED NOTHING ABOUT THE KIND OF ESTABLISHMENT WHICH WAS MAINTAINED OR THE TABLE WHICH WAS KEPT
2428-83699-0006.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0006,3.73,6.83,0.114,mutagen_accurate,4.0,23,23,3.37,125220,dev-clean,NOW IT IS A REMARKABLE THING THAT I HAVE ALWAYS HAD AN EXTRAORDINARY PREDILECTION FOR THE NAME MADGE,NOW IT IS A REMARKABLE THING THAT I HAVE ALWAYS HAD AN EXTRAORDINARY PREDILECTION FOR THE NAME MADGE I DO NOT KNOW WHY
2428-83699-0007.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0007,3.73,5.71,0.095,mutagen_accurate,11.1,18,18,3.15,101899,dev-clean,I HAVE NEVER KNOWN A MADGE AND YET FROM MY BOYHOOD UPWARD I HAVE DESIRED TO MEET ONE,I HAVE NEVER KNOWN A MADGE AND YET FROM MY BOYHOOD UPWARD I HAVE DESIRED TO MEET ONE
2428-83699-0008.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0008,3.73,10.38,0.173,mutagen_accurate,21.1,30,30,2.89,189570,dev-clean,UNDER SUCH CIRCUMSTANCES SHE WAS HARDLY LIKELY TO BE LIVELY HERSELF BUT HER NAME WAS MADGE AND IT WA,UNDER SUCH CIRCUMSTANCES SHE WAS HARDLY LIKELY TO BE LIVELY HERSELF BUT HER NAME WAS MADGE AND IT WAS THE ACCIDENT OF HER CHRISTIAN NAME WHICH DECIDED ME TO GO
2428-83699-0009.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0009,3.73,1.85,0.031,mutagen_accurate,7.5,4,4,2.16,35796,dev-clean,I HAD NO ILLUSIONS,I HAD NO ILLUSIONS
2428-83699-0010.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0010,3.73,3.12,0.052,mutagen_accurate,56.0,7,7,2.24,56261,dev-clean,I DID NOT EXPECT A PRINCELY ENTERTAINMENT,I DID NOT EXPECT A PRINCELY ENTERTAINMENT
2428-83699-0011.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0011,3.73,2.58,0.043,mutagen_accurate,12.7,8,8,3.1,47418,dev-clean,ALL NIGHT IT HAD BEEN BLOWING AND RAINING,ALL NIGHT IT HAD BEEN BLOWING AND RAINING
2428-83699-0012.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0012,3.73,8.12,0.135,mutagen_accurate,18.4,24,24,2.96,146196,dev-clean,I FELT QUITE LIVELY MYSELF AS I MINGLED WITH THE CHRISTMAS CROWD LOOKING FOR THINGS WHICH MIGHT NOT ,I FELT QUITE LIVELY MYSELF AS I MINGLED WITH THE CHRISTMAS CROWD LOOKING FOR THINGS WHICH MIGHT NOT TURN OUT TO BE ABSOLUTELY PREPOSTEROUS
2428-83699-0013.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0013,3.73,3.29,0.055,mutagen_accurate,15.0,10,10,3.04,65573,dev-clean,I EVEN BOUGHT SOMETHING FOR MADGE I MEAN MISSUS WILSON,I EVEN BOUGHT SOMETHING FOR MADGE I MEAN MISSUS WILSON
2428-83699-0014.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0014,3.73,2.21,0.037,mutagen_accurate,10.5,5,5,2.26,39613,dev-clean,IT WAS A HORRIBLE JOURNEY,IT WAS A HORRIBLE JOURNEY
2428-83699-0015.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0015,3.73,2.19,0.036,mutagen_accurate,9.5,5,5,2.28,43840,dev-clean,HE WAS IMPERVIOUS TO REASON,HE WAS IMPERVIOUS TO REASON
2428-83699-0016.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0016,3.73,8.52,0.142,mutagen_accurate,14.7,26,26,3.05,146458,dev-clean,IT IS SOME SATISFACTION FOR ME TO BE ABLE TO REFLECT THAT I MADE IT WARM FOR THE OFFICIALS HOWEVER C,IT IS SOME SATISFACTION FOR ME TO BE ABLE TO REFLECT THAT I MADE IT WARM FOR THE OFFICIALS HOWEVER COLD I MIGHT HAVE BEEN MYSELF
2428-83699-0017.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0017,3.73,13.29,0.221,mutagen_accurate,13.5,41,41,3.09,229387,dev-clean,WHEN AT LAST I REACHED CROFTON MY JOURNEY'S END IT TURNED OUT THAT THE STATION STAFF CONSISTED OF A ,WHEN AT LAST I REACHED CROFTON MY JOURNEY'S END IT TURNED OUT THAT THE STATION STAFF CONSISTED OF A HALF WITTED INDIVIDUAL WHO WAS STATIONMASTER PORTER AND CLERK COMBINED AND A HULKING LAD WHO DID WHATEVER ELSE THERE WAS TO DO
2428-83699-0018.flac,2428,Stephen Kinford,M,83699,"23 - An Old-Fashioned Christmas, Chapter 1",38188,Amusement Only,0018,3.73,14.35,0.239,mutagen_accurate,16.8,43,43,3.0,236300,dev-clean,NO ONE HAD COME TO MEET ME THE VILLAGE WAS ABOUT HALF A MILE AND HANGAR DENE THE HOUSE FOR WHICH MY ,NO ONE HAD COME TO MEET ME THE VILLAGE WAS ABOUT HALF A MILE AND HANGAR DENE THE HOUSE FOR WHICH MY STEPS WERE BENT ABOUT FOUR MILES BY THE ROAD HOW FAR IT WAS ACROSS PLOUGHED FIELDS MY INFORMANT DID NOT MENTION
